Напитки безалкогольные,7up,0.0,0.0,8.7,38
Молочные продукты,Активиа Быстрый завтрак с овсянкой Яблоко-Груша,3.6,3.1,16.7,110
Молочные продукты,Активиа Момент удовольствия Вишня,4.3,2.7,13.7,97
Молочные продукты,Активиа Быстрый завтрак Клубника,4.3,2.8,20.9,127
Молочные продукты,Активиа Момент удовольствия Земляника,4.3,2.7,12.9,97
Молочные продукты,Активиа Кефирная 1%,2.9,1.0,4.5,39
Молочные продукты,Активиа Кефирная 3%,2.9,3.0,3.6,53
Молочные продукты,Активиа Быстрый завтрак Натуральный,4.8,3.1,14.4,107
Фрукты,Аки,1.0,15.0,8.0,151
Сырье и приправы,Аквафаба сублимированная Гала-Гала,6.1,0.0,14.0,84
Молочные продукты,Айран (тан) сильногазированный,1.1,1.0,1.4,19
Молочные продукты,Айран (тан) с укропом и огурцом,1.1,1.0,1.4,19
Молочные продукты,Айран (тан) негазированный,1.1,1.5,1.4,24
Сырье и приправы,Аквафаба нутовая,0.4,0.0,0.9,5
Молочные продукты,Айран (тан) негазированный нежирный,1.1,0.2,1.4,12
Кондитерские изделия,Айсинг,2.3,0.0,78.8,305
Крупы и каши,Ячневая крупа Makfa в пакетиках,10.0,1.3,65.4,313
Крупы и каши,Ячневая крупа,10.4,1.3,66.3,324
Крупы и каши,Ячневая каша на молоке,3.6,2.0,19.8,111
Крупы и каши,Ячневая каша на воде,2.3,0.3,15.7,76
Крупы и каши,Ячменная крупа,10.0,1.3,71.7,324
Крупы и каши,Ячменные хлопья,9.8,3.6,79.4,355
Крупы и каши,Ячменная каша,11.5,2.0,65.8,310
Крупы и каши,Ячменные хлопья Myllyn Paras,11.0,2.0,63.0,320
Хлебобулочные изделия,Хлеб Гагаринский,7.5,1.0,50.0,242
Хлебобулочные изделия,Хлеб Геркулес зерновой,10.1,5.4,49.0,289
Торты,Торт Ром и шоколад,6.8,23.3,49.7,436
Японская кухня,Уми каигара,4.6,2.8,15.6,106
Кондитерские изделия,Улитка Черёмушки со вкусом апельсина и шоколада,5.6,16.8,35.3,317
Овощи и зелень,Фасоль красная консервированная,6.7,0.3,17.4,99
Овощи и зелень,Фасоль красная,21.0,1.6,52.7,310
Овощи и зелень,Фасоль лимская,6.8,0.9,15.3,113
Овощи и зелень,Тыква маринованная,0.6,0.1,8.9,42
Овощи и зелень,Тыква жареная,1.4,5.5,5.2,76
Овощи и зелень,Тыква баттернат,1.0,0.1,9.7,45
Овощи и зелень,Тыква 4 сезона нарезанная,1.3,0.3,7.7,28
Овощи и зелень,Тыква,1.3,0.3,7.7,28
Рыба и морепродукты,Тунец соленый,24.5,4.5,0.0,139
Рыба и морепродукты,Тунец свежий,23.0,1.0,0.0,101
Рыба и морепродукты,Тунец копченый,24.4,4.6,0.0,139
Рыба и морепродукты,Тунец в собственном соку,21.0,1.2,0.0,96
Овощи и зелень,Турнепс,1.0,0.0,6.0,28
Рыба и морепродукты,Тунец (стружка),81.2,1.8,0.6,434
Грибы,Трюфели свежие,5.9,0.5,5.3,51
Хлебобулочные изделия,Трубочки закусочные,4.3,12.4,22.4,219
Рыба и морепродукты,Трубач,17.1,0.4,2.8,24
Крупы и каши,Тритикале,12.8,2.1,54.5,274
Рыба и морепродукты,Тридакна (морская цикада),16.7,3.6,0.0,104
Рыба и морепродукты,Треска чёрная (угольная рыба),12.2,16.9,0.0,201
Рыба и морепродукты,Треска тушеная,9.7,5.1,3.9,101
Рыба и морепродукты,Треска с гриля,22.1,9.1,0.6,172
Рыба и морепродукты,Треска Меридиан филе-кусок отварная в желе,14.0,2.0,0.0,75
Рыба и морепродукты,Треска консервированная,22.7,0.9,0.0,105
Рыба и морепродукты,Треска запечённая,6.0,3.7,8.0,90
Рыба и морепродукты,Треска (печень натуральная Беринг),9.0,43.0,1.0,400
Рыба и морепродукты,Треска (печень в масле),4.2,65.7,1.2,613
Рыба и морепродукты,Трепанг,7.3,0.6,0.0,34
Сырье и приправы,Травы итальянские,12.4,6.5,26.0,259
Сыры и творог,Тофу-паштет Casa Kubania по-провански,6.0,24.0,4.5,260
Сыры и творог,Тофу-паштет Casa Kubania индийский,6.0,22.0,2.0,230
Хлебобулочные изделия,Тортилья сырная,6.7,7.0,45.0,270
Хлебобулочные изделия,Тортилья кукурузная,5.7,2.8,44.6,218
Хлебобулочные изделия,Тортилья пшеничная,8.4,8.3,54.6,327
Хлебобулочные изделия,Тортилья (Мексиканские лепешки Tortillas),7.0,7.7,47.2,286
Торты,Торт Шоколадница вафельный с миндалём,9.5,34.0,49.0,540
Торты,Торт Шоколадная симфония,6.6,26.0,38.1,413
Торты,Торт Чёрный принц,5.9,19.3,39.4,348
Торты,Торт Чародейка с вишней,4.8,11.2,59.9,352
Торты,Торт Чародейка с фундуком,5.8,17.4,54.4,390
Торты,Торт Цветок островов,6.8,15.7,37.4,304
Торты,Торт Чародейка,5.3,15.5,57.3,382
Торты,Торт Фруктовая услада,0.6,9.1,35.1,222
Торты,Торт Фруктори - Вишня в черном,5.2,23.5,58.3,467
Торты,Торт Трюфель Черёмушки,4.4,17.0,50.4,365
Торты,Торт Трюфель с шоколадом,3.7,27.3,46.1,445
Торты,Торт Трюфель с орехами,3.7,27.3,46.1,445
Торты,Торт Трюфель с маком,3.7,27.3,46.1,445
Торты,Торт Трюфель,4.3,22.6,31.1,345
Торты,Торт Трюфель с кофе,3.7,27.3,46.1,445
Торты,Торт Триумф,3.9,15.3,35.6,292
Торты,Торт Ассорти,4.7,14.9,36.1,294
Японская кухня,Тори папурика,8.3,10.3,10.3,167
Сырье и приправы,Топпинг Ponti Glassa Gasrtonomica бальзамический,0.2,0.0,44.1,189
Овощи и зелень,Топинамбур,2.1,0.1,12.8,61
Напитки безалкогольные,Тоник,0.0,0.0,8.3,34
Овощи и зелень,Томаты Агрохолдинг Московский розовые Эксклюзив,0.9,0.2,3.9,18
Овощи и зелень,Томаты в собственном соку,1.2,0.5,3.6,24
Овощи и зелень,Томаты 4 сезона нарезанные,1.1,0.2,3.9,22
Овощи и зелень,Томаты Parmalat Pomi протертые,1.3,0.2,4.0,26
Японская кухня,Тонкацу тяхан,1.9,1.2,25.3,120
Соки и компоты,Томатный сок J-7 с мякотью,0.2,0.0,5.3,22
Соки и компоты,Томатный сок,1.1,0.2,3.8,21
Сырье и приправы,Томатная паста Помидорка,3.5,0.6,13.9,75
Сырье и приправы,Томатная паста Миладора,1.5,0.0,19.4,84
Сырье и приправы,Томатная паста Shilton,1.0,0.2,3.4,84
Сырье и приправы,Томатная паста Айлана,0.0,0.0,15.8,79
Сырье и приправы,Томатная паста Mutti,4.2,0.2,17.0,96
Сырье и приправы,Томатная паста Главпродукт,0.0,0.0,15.8,79
Сырье и приправы,Томатная паста Boni Selection с базиликом,1.5,0.5,5.9,35
Сырье и приправы,Томатная паста Boni Selection,1.5,0.0,5.2,30
Сырье и приправы,Томатная паста,2.5,0.3,16.7,80
Овощи и зелень,Томат черри,0.8,0.1,2.8,15
Овощи и зелень,Томат сушеный,3.1,4.4,4.7,71
Овощи и зелень,Томат солёный,1.1,0.1,1.6,13
Овощи и зелень,Томат замороженный,1.1,0.2,3.9,22
Овощи и зелень,Томат консервированный,1.1,0.1,3.5,20
Овощи и зелень,Томат маринованный,1.7,0.2,1.8,15
Овощи и зелень,Томат вяленый,14.1,3.0,43.5,258
Овощи и зелень,Томат (помидор),1.1,0.2,3.7,20
Рыба и морепродукты,Толстолобик маринованный,9.9,10.3,3.3,146
Рыба и морепродукты,Толстолобик белый свежий,19.5,0.9,0.2,86
Крупы и каши,Толокно овсяное Гарнец,12.2,5.8,68.3,357
Крупы и каши,Толокно кукурузное Ваше здоровье из томленого зерна,8.3,1.2,71.0,328
Крупы и каши,Толокно овсяное Ваше здоровье,11.5,6.0,52.1,306
Крупы и каши,Толокно гречневое Ваше здоровье из томленого зерна,12.6,3.3,57.1,308
Крупы и каши,Толокно,12.5,6.0,64.9,363
Сырье и приправы,Тмин,19.8,14.6,11.9,333
Сырье и приправы,Ткемали,0.2,0.3,15.2,65
Сырье и приправы,Тимьян сушеный,9.1,7.4,26.9,276
Сырье и приправы,Тимьян (чабрец),5.6,1.7,10.5,101
Рыба и морепродукты,Тиляпия,20.1,1.7,0.0,96
Рыба и морепродукты,Тиляпия (филе),20.8,1.7,0.0,96
Мясные продукты,Тефтели свиные,7.0,10.0,12.0,172
Крупы и каши,Теф,13.3,2.4,73.1,367
Кондитерские изделия,Тесто фило ВкусВилл,12.3,1.2,59.3,297
Кондитерские изделия,Тесто фило,7.0,20.0,48.0,441
Кондитерские изделия,Тесто слоеное дрожжевое Черемушки,6.2,21.5,39.8,378
Мясные продукты,Тетерев,18.0,20.0,0.5,254
Кондитерские изделия,Тесто слоеное дрожжевое Талосто,6.1,21.3,36.3,362
Кондитерские изделия,Тесто слоеное бездрожжевое Черемушки,6.1,26.2,37.1,410
Кондитерские изделия,Тесто слоеное дрожжевое 365 дней,6.0,18.0,40.0,350
Кондитерские изделия,Тесто слоеное бездрожжевое Уральский пекарь,6.9,31.8,43.2,487
Кондитерские изделия,Тесто слоеное бездрожжевое Затейница,6.5,11.0,44.0,300
Кондитерские изделия,Тесто слоеное бездрожжевое 365 дней,5.5,18.0,38.0,340
Кондитерские изделия,Тесто рубленое,6.0,17.2,40.2,304
Торты,Торт Три шоколада Mirel,3.9,20.6,38.1,347
Кондитерские изделия,Тесто пряничное,4.8,2.8,77.7,336
Торты,Торт Творожно-сливочный с малиной и черникой,3.3,8.0,36.4,231
Торты,Торт Творожный десерт,3.6,12.6,26.6,239
Торты,Торт Творожно-сливочный с малиной и абрикосом,3.4,8.0,36.2,231
Торты,Торт Творожно-сливочный с вишней,3.3,8.0,37.6,236
Торты,Торт Творожно-сливочный с ананасом,4.6,10.1,43.2,282
Торты,Торт Тайна вкуса,13.4,30.6,67.1,597
Торты,Торт Сырный десерт,6.0,24.7,21.6,333
Торты,Торт Сырный,3.6,18.4,43.3,353
Торты,Торт Соблазн,4.0,9.0,41.2,234
Торты,Торт Сметанный с черносливом,4.8,17.5,40.6,339
Торты,Торт Тартюф,3.3,23.8,58.3,461
Торты,Торт Сметанный с мёдом,3.3,19.5,25.8,292
Торты,Торт Сметанный с персиками,4.8,17.5,40.6,339
Торты,Торт Сметанный с ананасом,4.8,17.5,40.6,339
Торты,Торт Сметанно-ореховый,2.9,13.5,35.3,275
Торты,Торт Сказки Востока с черносливом и орехами,3.3,23.8,58.3,460
Торты,Торт Сказки Востока с курагой и орехами,7.8,26.5,65.1,530
Торты,Торт Сказки Востока с инжиром и орехами,7.8,26.5,65.1,530
Торты,Торт Сказки Востока ассорти,7.8,26.5,65.1,530
Торты,Торт Сказка,4.3,17.1,46.9,351
Торты,Торт Сад Вероники,4.4,17.5,42.9,340
Кондитерские изделия,Тесто пресное,9.0,3.0,40.6,225
Кондитерские изделия,Тесто песочное,6.5,21.6,49.9,403
Кондитерские изделия,Тесто кадаиф,7.9,1.4,50.6,234
Кондитерские изделия,Тесто дрожжевое постное,5.8,6.4,49.3,274
Кондитерские изделия,Тесто дрожжевое сдобное,10.0,13.0,50.0,357
Кондитерские изделия,Тесто для пиццы Kulinarium Meister,6.9,8.4,47.0,289
Кондитерские изделия,Тесто для пельменей,7.9,1.4,50.6,234
Фрукты,Тёрн,1.5,0.3,9.4,54
Мясные продукты,Телячья печень,19.2,3.3,4.1,124
Мясные продукты,Телячья мякоть,20.5,2.4,0.0,105
Мясные продукты,Телячья лопатка,19.9,2.8,0.0,106
Мясные продукты,Телячьи ребра,16.3,18.7,0.0,233
Мясные продукты,Телячьи легкие тушеные,18.7,2.6,0.0,104
Мясные продукты,Телячьи легкие,16.3,2.3,0.0,90
Мясные продукты,Телятина отварная,30.7,0.9,0.0,131
Сыры и творог,Творожок Чудо черника,4.4,4.2,19.0,131
Мясные продукты,Телячий окорок,19.9,3.1,0.0,108
Сыры и творог,Творожок Чудо шоколад,4.4,4.2,19.1,132
Напитки алкогольные,Текила,1.4,0.3,24.0,231
Сыры и творог,Творожок Чудо персик-груша,4.4,4.2,18.9,131
Сыры и творог,Творожок Чудо клубника-земляника,4.4,4.0,19.4,131
Сыры и творог,Творог Valio 0.3%,11.0,0.3,4.2,65
Сыры и творог,Творог Valio 0.1% с мюсли и сушеными ягодами,8.7,0.1,12.3,85
Сыры и творог,Творог Lactica 4.5% мягкий,7.0,4.5,2.5,79
Сыры и творог,Творог President 9% Рассыпчатый,9.0,16.0,2.0,153
Сыры и творог,Творог Lactica 0% мягкий обезжиренный,8.0,0.3,2.6,45
Сыры и творог,Творог Danone 5% мягкий,8.8,5.0,4.2,97
Сыры и творог,Творог Danone 0% мягкий,10.9,0.1,4.0,61
Сыры и творог,Творог Arla Keso зернистый,11.0,1.5,2.5,70
Сыры и творог,Творог 9% (полужирный),16.7,9.0,2.0,159
Сыры и творог,Творог 8%,15.0,8.0,1.5,138
Сыры и творог,Творог 5%,17.2,5.0,1.8,121
Сыры и творог,Творог 4%,15.7,4.0,1.4,104
Сыры и творог,Творог 2%,18.0,2.0,3.3,103
Сыры и творог,Творог 18% (жирный),14.0,18.0,2.8,232
Сыры и творог,Творог 1.8% (нежирный),18.0,1.8,3.3,101
Сыры и творог,Творог 11%,16.0,11.0,1.0,170
Сыры и творог,Творог 1%,16.3,1.0,1.3,79
Сыры и творог,Творог 0.6% (маложирный),18.0,0.6,1.8,88
Сыры и творог,Творог 0.3%,18.0,0.3,3.3,90
Сыры и творог,Творог 0.2%,18.0,0.2,1.8,81
Сыры и творог,Творог 0.1%,16.7,0.1,2.0,76
Сыры и творог,Творог 0% (обезжиренный),16.5,0.0,1.3,71
Хлебобулочные изделия,Тарталетки для салата,9.1,30.9,48.3,514
Масла и жиры,Тахина,24.0,62.0,10.0,695
Рыба и морепродукты,Тарань,17.5,2.0,0.0,88
Фрукты,Тамарилло,0.0,0.0,12.5,50
Фрукты,Танжерин,0.8,0.3,11.5,53
Фрукты,Танжело,1.0,1.0,13.0,70
Сырье и приправы,Тандури масала,15.0,15.0,45.0,379
Сырье и приправы,Тамариндовая паста,2.8,0.6,62.5,239
Японская кухня,Тамагояки тяхан,5.8,5.4,11.1,116
Крупы и каши,Талкан-шифа 4 злака,10.6,2.7,60.5,309
Мука и мучные изделия,Тальятелле,21.7,2.2,63.3,374
Крупы и каши,Талкан пшеничный,11.5,1.3,64.0,324
Хлебобулочные изделия,Тако,7.1,20.8,58.1,467
Японская кухня,Сякэ тэрияки,12.9,5.2,16.2,168
Burger King,Сэндвич Чикенбургер Бургер Кинг,8.3,16.2,22.6,270
McDonalds,Сэндвич Чикенбургер,12.0,16.0,41.0,360
McDonalds,Сэндвич Чикен Эмменталь,29.0,35.0,48.0,625
Рыба и морепродукты,Таймень,17.5,2.0,0.0,88
McDonalds,Сэндвич Чикен Мифик,29.0,35.0,48.0,625
Burger King,Сэндвич Чикен Лонг,10.9,16.1,22.4,278
McDonalds,Сэндвич Чикен Бекон,27.0,36.0,60.0,680
KFC,Сэндвич Чизбургер Жюльен,11.0,10.5,25.9,242
McDonalds,Сэндвич Чизбургер,16.0,13.0,30.0,305
Burger King,Сэндвич Чизбургер Бургер Кинг,8.8,7.3,23.6,198
Burger King,Сэндвич Чизбургер Двойной Бургер Кинг,9.6,8.6,17.0,187
Burger King,Сэндвич Цезарь Ролл Бургер Кинг,10.7,10.9,19.7,230
McDonalds,Сэндвич Цезарь Ролл,22.0,24.0,50.0,510
McDonalds,Сэндвич Фреш Ролл,25.0,38.0,40.0,610
McDonalds,Сэндвич Фиш Ролл,17.0,23.0,49.0,475
Burger King,Сэндвич Фиш Кинг,8.8,14.9,21.4,255
McDonalds,Сэндвич Филе-о-фиш,14.0,13.0,36.0,320
KFC,Сэндвич Твистер из тостера,10.0,10.0,22.5,220
KFC,Сэндвич Твистер Жюльен,11.1,13.9,23.6,264
KFC,Сэндвич Твистер Веджи,4.6,18.0,22.2,269
Burger King,Сэндвич Стейкхаус Бургер Кинг,12.0,16.5,18.6,276
KFC,Сэндвич Сандерс,10.5,6.1,28.8,212
McDonalds,Сэндвич Роял Чизбургер,32.0,28.0,36.0,530
McDonalds,Сэндвич Роял Де Люкс,30.0,29.0,42.0,555
McDonalds,Сэндвич Монблан Бургер,55.0,42.0,55.0,740
McDonalds,Сэндвич Макчикен,20.0,19.0,44.0,435
KFC,Сэндвич Лонгер Кентукки BBQ,11.6,8.0,28.8,234
KFC,Сэндвич Лонгер Жюльен,13.4,15.0,26.3,297
Burger King,Сэндвич Криспи Чикен,9.7,15.8,18.9,257
KFC,Сэндвич Классик,10.9,8.8,24.3,220
KFC,Сэндвич Зингер,11.6,10.7,22.2,231
McDonalds,Сэндвич Двойной Чизбургер,27.0,24.0,31.0,450
Burger King,Сэндвич Гриль Чикен Барбекю,12.1,11.9,18.5,233
Burger King,Сэндвич Гамбургер Бургер Кинг,7.6,5.1,25.9,182
McDonalds,Сэндвич Гамбургер,13.0,9.0,30.0,255
Burger King,Сэндвич Воппер Тройной,13.7,16.4,9.9,240
Burger King,Сэндвич Воппер Джуниор,9.2,10.7,19.0,207
Burger King,Сэндвич Воппер,9.2,12.1,15.4,207
Burger King,Сэндвич Воппер Двойной,11.9,15.1,12.1,230
KFC,Сэндвич Боксмастер из тостера,8.1,15.6,20.1,252
KFC,Сэндвич Боксмастер Жюльен,7.8,15.6,20.1,252
McDonalds,Сэндвич Биф Ролл,20.0,29.0,43.0,520
McDonalds,Сэндвич Биф а-ля Рус,29.0,31.0,44.0,580
McDonalds,Сэндвич Биг Тейсти,44.0,52.0,50.0,850
KFC,Сэндвич Биггер,12.3,11.4,22.7,242
McDonalds,Сэндвич Биг Мак,27.0,26.0,41.0,510
McDonalds,Сэндвич Биг Брекфаст Ролл,27.0,36.0,54.0,655
Burger King,Сэндвич Биг Кинг,8.5,13.1,14.9,212
KFC,Сэндвич Ай-Твистер Чиз,9.7,13.7,23.3,256
Снэки,Сырцееды сыр копчёный со вкусом чеснока и укропа,46.4,24.0,0.0,413
Снэки,Сырцееды сыр копчёный со вкусом томата,46.4,24.0,0.0,413
Снэки,Сырцееды сыр копчёный классический,46.4,24.0,0.0,413
Сыры и творог,Сырок творожный Фанни ванильный,10.0,20.0,12.0,268
Сыры и творог,Сырок творожный Свитлогорье в карамельной глазури с ванилином,8.5,25.3,31.4,387
Сыры и творог,Сырок творожный Первый Вкус с изюмом 15%,11.5,15.0,15.0,241
Сыры и творог,Сырок глазированный Фермерская коллекция в шоколадной глазури с ванилью,7.0,26.0,35.0,400
Сыры и творог,Сырок глазированный с начинкой,9.5,21.3,36.0,374
Сыры и творог,Сырок глазированный РостАгроЭкспорт с варёной сгущенкой,7.7,19.1,39.5,361
Сыры и творог,Сырок глазированный Картошка,7.0,23.4,47.6,417
Сыры и творог,Сырок глазированный,8.5,27.8,32.0,407
Сыры и творог,Сырок Б.Ю. Александров с ванилью,2.8,6.5,10.5,242
Сыры и творог,Сырок Б.Ю. Александров в тёмном шоколаде,8.6,30.8,27.0,419
Сыры и творог,Сырок Б.Ю. Александров в молочном шоколаде,8.4,28.2,30.7,410
Сыры и творог,Сырок Б.Ю. Александров 5% в тёмном шоколаде,13.5,12.9,29.0,286
Грибы,Сыроежки свежие,1.7,0.7,1.5,15
Сыры и творог,Сырный продукт Просто-Постно со вкусом сыра с прованскими травами и чесноком,0.0,20.2,23.8,227
Сыры и творог,Сырный продукт Парижская буренка,7.2,22.0,2.0,232
Сыры и творог,Сыр Ярлсберг Лайт,31.0,16.0,0.0,268
Сыры и творог,Сырник творожный,18.6,3.6,18.2,183
Сыры и творог,Сыр Ярлсберг,28.0,28.0,0.0,364
Сыры и творог,Сыр Ярославский,26.2,26.6,0.0,350
Сыры и творог,Сыр Янтарный плавленый,7.0,27.3,4.0,289
Сыры и творог,Сырный продукт Сыробогатов Фиетта классическая,10.2,22.9,2.3,256
Сыры и творог,Сырный продукт Hochland Фетакса плавленый,8.0,25.0,1.0,261
Сыры и творог,Сыр Эмменталь,28.8,29.7,0.1,380
Сыры и творог,Сыр Эдам копчёный,24.8,25.0,0.0,334
Сыры и творог,Сыр Эдам,24.0,26.0,0.0,330
Сыры и творог,Сыр ЭкоНива Колыбельский,26.8,25.2,0.0,334
Сыры и творог,Сыр Швейцарский,24.9,31.8,0.0,396
Сыры и творог,Сыр Эстонский,26.0,26.5,3.5,356
Сыры и творог,Сыр Чечил,19.5,22.8,1.9,313
Сыры и творог,Сыр Чечил рассольный копчёный,19.5,26.0,2.2,320
Сыры и творог,Сыр Чеддер,23.0,32.0,0.0,392
Сыры и творог,Сыр Чанах,19.5,22.0,0.0,285
Сыры и творог,Сыр Филадельфия,5.4,24.0,3.2,253
Сыры и творог,Сыр Фонтина,25.6,31.1,1.6,389
Сыры и творог,Сыр Холлендер,28.0,17.0,0.1,265
Сыры и творог,Сыр Фета,17.0,24.0,0.0,290
Сыры и творог,Сыр Фермерский,18.5,14.1,1.5,207
Сыры и творог,Сыр Угличский,25.8,26.3,0.0,347
Сыры и творог,Сыр Фавита,14.0,12.0,3.0,176
Сыры и творог,Сыр Тысяча Озер Утренний 45%,29.3,27.1,0.0,361
Сыры и творог,Сыр Тысяча Озёр Лёгкий 15%,31.0,15.0,0.0,268
Сыры и творог,Сыр Тофу ЯСО Паприка,12.0,8.5,1.5,130
Сыры и творог,Сыр Тофу ЯСО Яблоко-корица,12.0,9.0,5.0,151
Сыры и творог,Сыр Тофу ЯСО Натуральный,14.0,9.0,1.0,140
Сыры и творог,Сыр Сбринц,30.0,33.0,0.0,429
Сыры и творог,Сыр Сармич Гурман Лёгкий,25.0,15.0,0.0,220
Сыры и творог,Сыр Сармич Тильзитер,26.0,26.0,0.0,340
Сыры и творог,Сыр с красной плесенью,20.0,29.0,0.0,340
Сыры и творог,Сыр с голубой плесенью,17.6,31.0,1.8,363
Сыры и творог,Сыр с плесенью,20.0,29.0,0.0,340
Сыры и творог,Сыр Салер,26.3,26.6,0.0,350
Сыры и творог,Сыр Самокат Рикотта,11.3,11.0,2.5,150
Сыры и творог,Сыр с белой плесенью,21.3,21.7,0.0,290
Сыры и творог,Сыр Русская Моцарелла Кезский сырзавод,23.7,21.2,0.0,286
Сыры и творог,Сыр Ружетт,35.0,15.0,0.5,377
Сыры и творог,Сыр Российский,24.1,29.5,0.3,363
Сыры и творог,Сыр Рокфор,20.0,28.0,0.0,337
Сыры и творог,Сыр Рокишкио,32.0,25.0,0.0,366
Сыры и творог,Сыр Рокамадур,21.3,21.7,0.7,290
Сыры и творог,Сыр Ровеньки Королевский 45%,24.5,25.5,0.0,328
Сыры и творог,Сыр Ровеньки Диетический 20%,32.0,9.0,0.0,209
Сыры и творог,Сыр Рикотта,11.0,13.0,3.0,174
Сыры и творог,Сыр Реблошон,19.7,25.6,2.3,327
Сыры и творог,Сыр Раклет,22.7,28.0,1.0,357
Сыры и творог,Сыр Радость вкуса Лёгкий 35%,26.5,17.0,0.0,259
Сыры и творог,Сыр Полесский,23.0,14.3,0.0,221
Сыры и творог,Сыр Пошехонский,26.0,26.5,0.0,350
Сыры и творог,Сыр Прибалтийский,24.6,25.2,0.0,332
Сыры и творог,Сыр плавленый шоколадный,11.6,18.5,25.8,311
Сыры и творог,Сыр плавленый Плавыч сливочный 50%,10.0,20.5,4.0,225
Сыры и творог,Сыр плавленый,16.8,11.2,23.8,257
Сыры и творог,Сыр Пестравка Тильзитер 45%,26.0,23.4,0.0,334
Сыры и творог,Сыр Песто зелёный,23.0,32.0,0.0,380
Сыры и творог,Сыр Перлини копченый,17.7,18.0,0.0,233
Сыры и творог,Сыр Пекорино,25.5,33.0,0.0,419
Сыры и творог,Сыр Пармезан,33.0,28.0,0.0,392
Сыры и творог,Сыр Панир,12.8,15.7,21.0,274
Сыры и творог,Сыр Паладин Моцарелла,19.0,20.0,0.0,255
Сыры и творог,Сыр Осетинский,26.0,26.5,3.5,356
Сыры и творог,Сыр Ольтермани 9%,31.0,9.0,0.0,210
Сыры и творог,Сыр Ольтермани 55%,23.0,34.0,0.0,400
Сыры и творог,Сыр Ольтермани 29%,25.0,29.0,0.0,360
Сыры и творог,Сыр Ольтермани 17%,29.0,17.0,0.0,270
Сыры и творог,Сыр Ночерино,20.0,28.0,0.0,332
Сыры и творог,Сыр Мюнстер,24.7,17.6,3.5,274
Сыры и творог,Сыр Мраморный,24.8,25.2,0.0,326
Сыры и творог,Сыр Моцарелла,18.8,18.1,1.0,242
Сыры и творог,Сыр Московский,26.0,26.5,3.5,356
Сыры и творог,Сыр Мондзеер,22.0,20.3,6.7,280
Сыры и творог,Сыр Милково Дары Кавказа мягкий 45%,18.5,14.0,0.0,200
Сыры и творог,Сыр Мексиканский,24.7,19.4,3.4,282
Сыры и творог,Сыр Маскарпоне,4.8,41.5,4.8,412
Сыры и творог,Сыр Манчего,24.0,32.0,2.6,395
Сыры и творог,Сыр Маасдам,23.5,26.0,0.0,350
Сыры и творог,Сыр Луговая свежесть Легкий 20%,29.0,9.0,0.0,200
Сыры и творог,Сыр Литовский,27.9,14.7,0.0,250
Сыры и творог,Сыр Лимбургер,20.1,27.3,0.1,327
Сыры и творог,Сыр Ливаро,20.0,29.0,0.0,340
Сыры и творог,Сыр Латвийский,23.3,24.1,0.0,316
Сыры и творог,Сыр Ларец с пажитником,23.8,30.3,0.0,376
Сыры и творог,Сыр Ламбер Тильзитер,24.0,25.0,0.0,339
Сыры и творог,Сыр Ламбер сливочный,23.7,32.5,0.0,395
Сыры и творог,Сыр Ламбер,23.7,30.5,0.0,377
Сыры и творог,Сыр Тофу ЯСО Копченый,14.0,9.0,2.0,140
Сыры и творог,Сыр Тофу ЯСО Клубника,13.0,9.0,11.0,179
Сыры и творог,Сыр Тофу ЯСО Весенние травы,13.0,8.5,0.5,130
Сыры и творог,Сыр Тофу шелковый,5.6,4.4,8.1,94
Сыры и творог,Сыр Тофу копчёный,8.7,3.7,1.7,80
Сыры и творог,Сыр Тофу ВкусВилл классический,12.7,6.6,5.5,132
Сыры и творог,Сыр Тофу Житное Подворье с укропом и чесноком,7.0,2.3,1.0,55
Сыры и творог,Сыр Тофу Боб и Соя по-русски,9.0,5.0,3.0,93
Сыры и творог,Сыр Тофу,8.1,4.2,0.6,73
Сыры и творог,Сыр Тофу Bon Soya с укропом и петрушкой,20.0,10.0,1.0,172
Сыры и творог,Сыр Тильзитер,27.8,25.0,0.1,334
Сыры и творог,Сыр Творожный ломтик с прованскими травами,12.7,30.0,1.4,327
Сыры и творог,Сыр сычужный,22.0,23.4,0.0,305
Сыры и творог,Сыр Сыробогатов Эдам 45%,23.2,24.3,0.0,310
Сыры и творог,Сыр Сыробогатов Российский 50%,23.0,29.0,0.0,362
Сыры и творог,Сыр Сыробогатов Прибалтийский 9%,26.0,9.0,0.0,190
Сыры и творог,Сыр Сыробогатов Лёгкий 25%,33.0,13.0,0.0,254
Сыры и творог,Сыр Сыробогатов Гауда 45%,23.2,24.8,0.0,316
Сыры и творог,Сыр Сулугуни копченый Кезский сырзавод,22.3,19.0,0.0,246
Сыры и творог,Сыр Сулугуни Кезский сырзавод,22.3,19.0,0.0,260
Сыры и творог,Сыр Сулугуни,20.0,24.0,0.0,290
Сыры и творог,Сыр Стилтон,21.4,28.7,2.3,353
Сыры и творог,Сыр Степной,24.0,26.3,1.7,350
Сыры и творог,Сыр Снофриск козий натуральный,6.0,25.0,0.0,257
Сыры и творог,Сыр Сметанковый,21.0,27.5,0.0,332
Сыры и творог,Сыр Сиртаки рассольный Classic,10.0,17.0,8.0,225
Сыры и творог,Сыр Сваля 45% в нарезке,26.5,25.2,0.0,339
Сыры и творог,Сыр Красная цена Тильзитер,26.0,23.4,0.0,315
Сыры и творог,Сыр Курт,25.0,16.0,2.7,260
